	Unnamed: 0	business_id	city	state	latitude	longitude
2145	2145	GYbkinu-02gQwxBAdIuGAA	Chandler	AZ	33.2325460466	-111.790776998
2146	2146	GZifPY-KTnZQ9iYfGwT2wg	Henderson	NV	36.0438829	-115.0467533
2147	2147	G_mqw9nNYDFkwtCe5Jd8QA	Phoenix	AZ	33.524318415500005	-112.117996775
2148	2148	GbyqNbUnlJ_ZvWzPB8AqpA	Phoenix	AZ	33.4945700621	-112.083116518
2149	2149	Gc8xWVpbUlBYHAoOT9MTyQ	Toronto	ON	43.6462083	-79.419674
2150	2150	GdCRQU3VCh_x8fY84mbwYQ	East York	ON	43.70786079999999	-79.3433637
2151	2151	GdZ-Ryn9QzqV4glodYF6Jg	Kent	OH	41.1529909	-81.3589635
2152	2152	Gdv3qhsDeQzZ2Ag-Tzq6vA	Las Vegas	NV	36.1612270133	-115.33299083700001
2153	2153	GeGyqtD2uvJlC5Gf1bSQHw	Mesa	AZ	33.3795421971	-111.875960603
2154	2154	Gen0ei06dGq13OJ8DRXUjg	Las Vegas	NV	36.1003454	-115.1342997
2155	2155	Gh1BoQNMGkh91pSHqvDRAA	Las Vegas	NV	36.0949947	-115.2982015
2156	2156	Gh2kkOnzieYqe5cVLtl7MA	Cleveland	OH	41.486324	-81.70550290000001
2157	2157	GhCbfTGJtB8Y1ZVjTzx53A	Toronto	ON	43.8068505	-79.28869499999998
2158	2158	GhrZxpoetry_48cvS34Nlw	Litchfield Park	AZ	33.4946627	-112.338095
2159	2159	GiDPLKtTfNHTb0koEWIz2g	Chandler	AZ	33.3216596996	-111.927712014
2160	2160	GiN0YC3iDz-pownt0B_RQA	Charlotte	NC	35.2146586	-80.8599193
2161	2161	GjT8ZitwOVdP2ttJIam-ug	Phoenix	AZ	33.449498	-112.0744168
2162	2162	GjjSC7aAXdff8jERc3URYw	Tempe	AZ	33.3929552	-111.9302911
2163	2163	GkRF8rSvh9cOQuuPeDh9bg	Las Vegas	NV	36.1431984312	-115.26445642600001
2164	2164	GkY6UWWn0Fz2ehcuBp66pg	Markham	ON	43.829094	-79.306251
2165	2165	Gl6xFX8vM5dqknF9azPCMQ	Toronto	ON	43.6466444346	-79.374950318
2166	2166	GlIE5vye0vk2-EYwiKjWkQ	Tempe	AZ	33.406625	-111.90859009999998
2167	2167	Gm---0O1y_4TAQAl5qKvqQ	Sun Prairie	WI	43.1831167271	-89.2127708168
2168	2168	GmLkyWb_zYrTEp1SpWxHIA	Phoenix	AZ	33.5082687981	-112.03171564600001
2169	2169	GmdujALb1Nq2RHGr7jhCaA	Spring Valley	NV	36.1270307944	-115.209860464
2170	2170	GmgAToSKHnnB3BUtp9eQzw	Phoenix	AZ	33.507308882800004	-112.037357774
2171	2171	Gml97gSULiA6HFjie01d3Q	Las Vegas	NV	36.173035	-115.24276100000002
2172	2172	GmyFrB4wEvnfwJM9KyoZ-w	Pittsburgh	PA	40.4503831	-79.9853827
2173	2173	GnODIDJz09LecpudDoynCg	Madison	WI	43.067873	-89.401811
2174	2174	GozNbjSI1bdpPqqP_LMSBg	Scottsdale	AZ	33.5269678312	-111.924449202
2175	2175	GpR0Lpi5VmVAYIB7mscmEg	Cleveland	OH	41.4511206334	-81.8171889905
2176	2176	GpX1PmgplBrG_DLiJVDC-g	Phoenix	AZ	33.5093453	-112.0588374
2177	2177	GpzQY2XLo5A35Cf8-Mjazg	Las Vegas	NV	36.1290736318	-115.09131179299999
2178	2178	GqWBT6OcQ9FXTyQ3eegpZg	Phoenix	AZ	33.5095	-112.063826
2179	2179	GqjC12LAufljzZmMcPSPJw	Gilbert	AZ	33.343146999999995	-111.78894
2180	2180	GrJ74hxJsXXwcqS7zcfFhw	Charlotte	NC	35.1499169	-80.8390885
2181	2181	Grr2wJ3nYD_7qUyespDglA	Toronto	ON	43.6482939644	-79.3906370695
2182	2182	GsM861AEBcL7CNGl5ds-lQ	Surprise	AZ	33.6392743067	-112.38712795100001
2183	2183	GuAa3tTE3zSr05sUOQYXzA	Montréal	QC	45.5353579	-73.5820254
2184	2184	Gv2EsnNrnS5cfx3SaEgP_A	Glendale	AZ	33.509935	-112.174961
2185	2185	Gv2aZfTlYImmsERZg5D93A	Scottsdale	AZ	33.5278636	-111.9270736
2186	2186	GvKx1QL6XLyMZnWZun1DPQ	Waxhaw	NC	34.9245972	-80.7430295
2187	2187	GvSb0uWmBsB58jbzpogciQ	Las Vegas	NV	36.1486584	-115.2098129
2188	2188	Gvox18F9QxsSS9qG2O8E-A	Champaign	IL	40.1169853	-88.2427068
2189	2189	GxbUl5s9IOS01-bV0yT7qQ	Gastonia	NC	35.2635432	-81.182734
2190	2190	GxfgOFgUhv2rfr3FXVWfCg	Las Vegas	NV	36.0573008729	-115.12830092799999
2191	2191	GyHJAwBQ58L3ORBLm0G-hg	Tempe	AZ	33.3487388761	-111.94475758799999
2192	2192	Gz9SlLqxS6wnxPvgdOQNrA	Phoenix	AZ	33.4469954665	-112.073873096
2193	2193	GzAs1oSFEjgnVS5HwrYKTw	Charlotte	NC	35.251568	-80.812425
2194	2194	GzBIAjAMHD9iVZK8BT6XMw	Las Vegas	NV	36.1591487	-115.152673
2195	2195	GzK0oXjFHmjyJDMIEJCFKg	Mesa	AZ	33.4151547	-111.7722893
2196	2196	GzYAIjVULpRrFV2dQMKDog	Scottsdale	AZ	33.5855904799	-111.927653265
2197	2197	H-PmFfqAzQtWTS0XeWC_lw	Charlotte	NC	35.0351403	-80.80624420000002
2198	2198	H01GSlxKlveC8CPMnz4Gxw	Montréal	QC	45.5169489	-73.579716
2199	2199	H199XZknFNHInBW7qap1-g	Lowell	NC	35.2560087	-81.1009705
2200	2200	H1j34TgbrVZkxeww9xlJTw	Cleveland	OH	41.48468629999999	-81.70306190000002
2201	2201	H2RgkjPs3W-CxbyygCJJew	Phoenix	AZ	33.348190171599995	-111.98333329100001
2202	2202	H3cMcV9KK3g2pi68lDNsng	Cleveland	OH	41.4836737	-81.7309866
2203	2203	H4-PU2SIOfHgi3R1hCC0-g	Mississauga	ON	43.6039579	-79.5898549
2204	2204	H464UiJ5c7q5dAJ14h731A	Montréal	QC	45.5306384	-73.6080747
2205	2205	H4SHl6AAvRp4o3Mg60fkkA	Fitchburg	WI	43.0181975532	-89.4226567632
2206	2206	H71dQF--xtfPyIwNQMw5pQ	Charlotte	NC	35.171735299999995	-80.8492716
2207	2207	H7kB4p-1BsbvL522cqASOQ	Cave Creek	AZ	33.8326435	-111.9486039
2208	2208	H8qpFitIesth86zqR4cwYg	Las Vegas	NV	36.107727	-115.176986
2209	2209	H94fBucKEuNKsjbSy7WODg	Tempe	AZ	33.422188500000004	-111.9465206
2210	2210	H9NhLNwB9diQtZbi8K4GQw	Charlotte	NC	35.33807	-80.757397
2211	2211	H9tJl_ntsan-YSZElKKK2w	Phoenix	AZ	33.4949109022	-112.001944382
2212	2212	HAcRdfqNaIu1Gujz08gCaQ	Gilbert	AZ	33.3785554248	-111.808856276
2213	2213	HAgPykErkXpPJlwOHbY01Q	Urbana	IL	40.1065109	-88.2218027
2214	2214	HBX4hBNcOYwAJ2kAWebtbA	Woodmere	OH	41.4623665	-81.4802297
2215	2215	HBZd08iiOuIdZHyt4mRSSQ	Phoenix	AZ	33.4899159	-112.0996154
2216	2216	HC7XYU669ZXbE1cChU5U0Q	Willoughby Hills	OH	41.5868808	-81.44195090000002
2217	2217	HCCg-rVnHQ2FI6lHs_LvUQ	Scottsdale	AZ	33.494378424000004	-111.92632501799999
2218	2218	HFDZeMrm13xX5yJvpaRaIQ	Gilbert	AZ	33.356818100000005	-111.7897728
2219	2219	HFPovXxiMQ451N80-E-vyQ	Toronto	ON	43.6548489	-79.4019624
2220	2220	HFSyU3JO8PAg34BCsPMo0g	Charlotte	NC	35.2293018315	-80.8654958442
2221	2221	HG3ROmv3FJZTMJPpThSXOw	Pittsburgh	PA	40.4519212353	-79.982807323
2222	2222	HGNOaHmKpW1ajuAVCpA1yg	Peoria	AZ	33.6779718	-112.2776183
2223	2223	HGPZSKWtDYGmPaVzsgKceA	Pittsburgh	PA	40.464485	-79.935388
2224	2224	HGRPUfppQmMXsfHYdD-AGg	Toronto	ON	43.6590839	-79.34940340000001
2225	2225	HGc61UN2Gr9RGQXC6mXFNQ	Solon	OH	41.39023	-81.442376
2226	2226	HGitzBs7x_fUvdTtrTacXg	Las Vegas	NV	36.1073485	-115.1765836
2227	2227	HGvNE87fvK5PwKMZBDkTbA	Phoenix	AZ	33.521715	-112.0641236
2228	2228	HH-OPbLz7Cftkk2waPGkcQ	Montréal	QC	45.55141010000001	-73.5491315
2229	2229	HHCn1akqIpl_BhdcJoYPbw	Madison	WI	43.05714570000001	-89.49951949999998
2230	2230	HHvO4MgBFabsmlInou6viQ	Toronto	ON	43.6500784	-79.4351396
2231	2231	HI56ArpYEbhEUeRx9Curpw	Mesa	AZ	33.4140837984	-111.87229639899999
2232	2232	HIvLwkEYuGRtI17H2x7RuQ	Cleveland	OH	41.5006258	-81.7043299
2233	2233	HJFKqzhV4n4ZWepneOzFhQ	Phoenix	AZ	33.446135600000005	-111.9638818
2234	2234	HJQw1W4ajzbuyfRlPos_Og	Toronto	ON	43.6548979	-79.4006211
2235	2235	HJuUDXUBm2QFpNHuiuywNw	Stuttgart	BW	48.7771293479	9.1761617854
2236	2236	HK2Ki-PvnNN-YMTlX1uSVA	North Las Vegas	NV	36.237945	-115.1523117
2237	2237	HKfW6AZ-lW7jwLJwNlcLLQ	Toronto	ON	43.711488	-79.36409259999998
2238	2238	HKsDnEbwZ6DYKqEWtVdWJQ	Scottsdale	AZ	33.7017159	-111.9252995
2239	2239	HL6ZzGF7V-KDaU0zziHyEA	Montréal	QC	45.499879	-73.5779629
2240	2240	HNQzWfhR8kIgTsoxLKCcSw	Montréal	QC	45.5004983	-73.5715054
2241	2241	HOMqym6ceItYao90zNPrkg	Madison	WI	43.0566445	-89.4974411
2242	2242	HO__o8ndEqZS84voSZZONQ	Streetsboro	OH	41.2396703	-81.3441292
2243	2243	HOev_2CifUcfIm9xDL_uaw	Scottsdale	AZ	33.622882000000004	-111.9032984
2244	2244	HP8mkVdLa9F4Amsp2thKhQ	Etobicoke	ON	43.6216063	-79.5225258
2245	2245	HPLB1Tr8ZB5UkD-2umKPdA	Las Vegas	NV	36.1434734	-115.1468836
2246	2246	HQObn6hrV9WoeFObGfa2YQ	Gilbert	AZ	33.322367	-111.756204
2247	2247	HQl28KMwrEKHqhFrrDqVNQ	Lakewood	OH	41.4851918	-81.8001448
2248	2248	HQpMwOOrGND3GaRqMNV9ig	Richmond Hill	ON	43.84437822899999	-79.3877578013
2249	2249	HSoKTWnsu7f3yvywWvBQ4w	Phoenix	AZ	33.5968424	-112.0352947
2250	2250	HSrbuWbiBnkujnfCJPtRHg	Montréal	QC	45.5317989	-73.6119765
2251	2251	HTAAMVDZ4P0VX5F9euJBoA	Chandler	AZ	33.3193740845	-111.929328918
2252	2252	HTlsBAd9j1wlWDHxnYczBw	Scottsdale	AZ	33.5818749	-111.924828
2253	2253	HUWLnKD5LSZY134amUO2Rg	Las Vegas	NV	36.1452004152	-115.22445417799999
2254	2254	HUYEadSbGSQNHXFmT2Ujjw	Toronto	ON	43.6536533	-79.3909434
2255	2255	HUwzarG0givckxXWTF5lIQ	Las Vegas	NV	36.031664731	-115.244296454
2256	2256	HV2vPReKp0n0E6zgjsu4Mg	Las Vegas	NV	36.1335902958	-115.19073345299999
2257	2257	HV3Q2JYwK9AvMHPYXcxzag	Phoenix	AZ	33.538144	-112.096976
2258	2258	HVCSprTj_USR9HxIeoffZA	Pittsburgh	PA	40.461506	-79.923991
2259	2259	HVU7Sa7AxHmFfPMlDEWyKw	Gilbert	AZ	33.3782794784	-111.74255943
2260	2260	HV_BS1AA-iiN50ZjG-NK7w	Charlotte	NC	35.336274142	-80.7556518788
2261	2261	HWaBnF3QWiUyPoxPudRynA	Edinburgh	EDH	55.94325411	-3.2019429176
2262	2262	HWgz2YN0VKQzJ1Mlh1DjMA	Lakewood	OH	41.484871600700004	-81.8068170547
2263	2263	HX0QhTVWztcawNof0KUhgQ	Toronto	ON	43.6585874	-79.44113890000001
2264	2264	HYKTKG3X7jtLe6elxp63JQ	Las Vegas	NV	36.1133039	-115.2618797
2265	2265	HYhbeLznSWEl6JIYTllVUA	Chandler	AZ	33.2608865864	-111.85944362299999
2266	2266	HYuqGAyy3R-B8CcUTkEfhA	Chandler	AZ	33.271662	-111.809029
2267	2267	HZRT8xygRscGvDYYx2EkQQ	Las Vegas	NV	36.1155994	-115.102283
2268	2268	HZRTSC7R0JWThNTCqVLnsQ	North Huntingdon	PA	40.311108	-79.724001
2269	2269	H_CKS6wY2_uFWJrHhCZBMA	Las Vegas	NV	36.0956496542	-115.17632025399999
2270	2270	H_eO04NZAQIDcbtFQ4BUag	Las Vegas	NV	36.1429966	-115.2761063
2271	2271	H_yoEB8N8CeABPuLMFWEzQ	Gilbert	AZ	33.3057479529	-111.78966522200001
2272	2272	HaNUXh5nYR0r7FrbFJSHXw	Phoenix	AZ	33.653689494	-111.927307826
2273	2273	HaPUQ_mela9h2DTruQba7A	Montréal	QC	45.494691	-73.5785058
2274	2274	HaPwC4nxs6RPfe1pAQkQ4A	Las Vegas	NV	36.1291519	-115.3145487
2275	2275	HaWU8ICNtjIkCN_ZNrx1hw	Las Vegas	NV	36.0845009115	-115.241361431
2276	2276	Hc2w7aJBrWrnQUqtZ_nxPA	Gilbert	AZ	33.3779490765	-111.740968376
2277	2277	Hdnx6cZBo0JfZopnQDWVYg	Pittsburgh	PA	40.47574390000001	-79.9204743
2278	2278	Hdzo5ggPswyv-8ZlW0PVLw	Chandler	AZ	33.3372236	-111.8753378
2279	2279	HeXqhdzNR2mn-Ez4PyWcTA	Cleveland	OH	41.4230623	-81.7235261
2280	2280	HexCnP_tQFgXH6QD9UlJWw	Las Vegas	NV	36.2699287874	-115.208240497
2281	2281	Hf4pcInQdInE_Q0endImnw	Wexford	PA	40.6140445891	-80.09242316619998
2282	2282	HfOQdfvijWVWMFgMIhVuBA	Pittsburgh	PA	40.4286795	-79.9826032
2283	2283	HfxMovSXJZVqL514iUD02g	Las Vegas	NV	36.0989014	-115.20846
2284	2284	HgdFqAvK31fB9sgBdOzo9g	Las Vegas	NV	36.016494	-115.117099
2285	2285	HiHfwu0c1k8m8aEJ9VwAQQ	Montréal	QC	45.51621	-73.57728399999998
2286	2286	HiKmHjKVMK6gPqHwQ9BDYQ	Fountain Hills	AZ	33.6095378	-111.72530890000002
2287	2287	HiMb8cwGsnFVwYxt1h0RCg	Montréal	QC	45.5215712	-73.5664433
2288	2288	Hk1Q874UqawFXq0XzIIBYg	Markham	ON	43.829269576	-79.35323389930001
2289	2289	HkG8Ucn1E1R4acyhFrywEA	Mesa	AZ	33.380479	-111.7533699
2290	2290	HkHTdTvzbn-bmeQv_-2u0Q	Toronto	ON	43.6517287	-79.3813893
2291	2291	HkivRKsvPfSag81YgcLuwg	Phoenix	AZ	33.3999147	-112.0006409
2292	2292	Hliq9wrI1BcR-xcG_C9_Qg	Phoenix	AZ	33.4673054	-112.2211163
2293	2293	HloEEXm_QzEpycuwA_RtQA	Richmond Hill	ON	43.8483076	-79.3757322
2294	2294	HmF1uRRxucvELiPWXXsZPw	Cleveland	OH	41.4987461	-81.6884993
2295	2295	HmOsUTXGc3QhRBTyL4Pmig	Glendale	AZ	33.639391	-112.1738554
2296	2296	HmeRzfULqmvcx_3TRe_tBw	Las Vegas	NV	36.0998450965	-115.117184222
2297	2297	HmsCerK_rub0Ulo0aC0f9A	Las Vegas	NV	36.147262	-115.2998714
2298	2298	HnbWx7Q8P4-MXbxMpb-qVw	Toronto	ON	43.6546253	-79.40134909999998
2299	2299	HnpV9DkAV3dF88XgalLFbQ	Mesa	AZ	33.4345275498	-111.71960860700001
2300	2300	Ho90V3P89bUtKpr93y-15g	Las Vegas	NV	36.0820518	-115.2432648
2301	2301	HojKatUfX4UHWaPqtl63NQ	Las Vegas	NV	36.092821	-115.176927
2302	2302	Hp6XGQcysdlkSNS9lNK6gA	Edinburgh	EDH	55.9494401175	-3.1895019114
2303	2303	Hp8k_RpSIWSeJguyaQpfIw	Las Vegas	NV	36.0444530521	-115.24290182899999
2304	2304	HpK1ILGUm5W129toiRSsXw	Henderson	NV	36.013105	-114.963638
2305	2305	HpRj2Lv27EUQql0POE5sQw	Phoenix	AZ	33.4660183	-112.0311048
2306	2306	HpRsWkYHu-pumsZ4O_Linw	Phoenix	AZ	33.5380162	-112.063202
2307	2307	Hprj_60Rl4_62o2IyHUb5g	Glendale	AZ	33.534484	-112.2619851
2308	2308	HqlzinXIqYe7aDexEDwSBA	Goodyear	AZ	33.4502610986	-112.35891815299999
2309	2309	Hqs4YNST_ZHbshwyi4bnsQ	North Las Vegas	NV	36.2401921665	-115.120915092
2310	2310	HquzxaAEIBBV4-T4xFhJyw	Surprise	AZ	33.63924	-112.387167
2311	2311	HrR_2-HUE6cqnoz1zMN9AQ	Charlotte	NC	35.2133541063	-80.8345772705
2312	2312	HrppuvgMdHCCWw6UObirrA	Parma	OH	41.3638203	-81.7605285
2313	2313	Hs68UjZqsTncXTT7V0J9fg	Rocky River	OH	41.483264	-81.83309100000002
2314	2314	HsEStDB_LB6x0LuXQ6LP4A	Las Vegas	NV	36.147588797800005	-115.29916982600001
2315	2315	Hsn3CYnTsrQ2nJzTKefDQA	Las Vegas	NV	36.0628089	-115.2414903
2316	2316	HsrEbWCg8K06pUhx469uSw	Las Vegas	NV	36.1302895	-115.1033497
2317	2317	Ht-_i0UAq7YDBaqJwcQMdQ	Montréal	QC	45.5089369	-73.5525034
2318	2318	HtIDJhLEUUmIyOGsBEs1Rg	Gilbert	AZ	33.334548600000005	-111.8048599
2319	2319	HudCKBs3crW5mjaD7Y89gQ	Toronto	ON	43.6502503	-79.4812402
2320	2320	Huo1lJmVkdqvFuLtA74Nhw	Toronto	ON	43.66684	-79.3152179
2321	2321	Hv1l2caeF_A6Fahgg5DHDg	Boulder City	NV	35.97705360000001	-114.8382915
2322	2322	Hv3iuAYsoF2FjH0ND9rIKg	Scottsdale	AZ	33.6220938744	-111.873084079
2323	2323	Hv_F1yErD0slkYCI1V9SPw	Phoenix	AZ	33.4952900055	-111.97987981600001
2324	2324	HwjhWHbNp56t-dRiv3-wPA	Tempe	AZ	33.4235278	-111.9368564
2325	2325	HxSINQAplSFAn6of-wexcA	Toronto	ON	43.6134849	-79.48929720000002
2326	2326	HxWDCU-kKido3ErM31msGQ	Scottsdale	AZ	33.635340941799996	-111.92254378
2327	2327	Hy0jGDoUwcudX2IbDGWWEA	Mesa	AZ	33.45106	-111.8381507
2328	2328	HykZIiaHS35N2c5_QHoClA	Las Vegas	NV	36.1587067	-115.2367353
2329	2329	HyzHidtQXC4JIULtSbk3NA	Scottsdale	AZ	33.635464899999995	-111.9237255
2330	2330	Hz1F5uruPe1kCsf5PIA6Sg	Pittsburgh	PA	40.4410237	-79.95751729999998
2331	2331	HztdZr0Xb8yjDalXPqWXBA	Chandler	AZ	33.3338385	-111.8592668
2332	2332	I1gRYCt2exnOMsTr-lEJVA	Las Vegas	NV	36.0957104	-115.2982167
2333	2333	I1j1kEbQ5BliKsjzl5etVA	Edinburgh	EDH	55.9761758442	-3.1695805530000003
2334	2334	I1qRb4qqQRly7NhIOCkk_Q	Fairlawn	OH	41.1341641451	-81.6174481153
2335	2335	I2eDD2DK0TjgntEK0KzIbg	Las Vegas	NV	36.1271903	-115.2800102
2336	2336	I2gsUx1W5-gQzBFbhIxcRQ	Scottsdale	AZ	33.569242116999995	-111.89027405799999
2337	2337	I2lDmQHDxnUKbEBJuJCW6w	Cleveland	OH	41.54084810000001	-81.497809
2338	2338	I3Saf0s5ybDKprYPPNWqtA	Charlotte	NC	35.0882299	-80.8457038
2339	2339	I3sKfkXsYv4oF54JGoHWew	Toronto	ON	43.6490365	-79.48457009999998
2340	2340	I4EmpNOW7zCcx7fUnQ9ixg	Surprise	AZ	33.638203831300004	-112.363443375
2341	2341	I4Nr-MVc26qWr08-S3Q1ow	Las Vegas	NV	36.1022287	-115.1745851
2342	2342	I5RoKagQjGYCWgY4_fK_rQ	Las Vegas	NV	36.098922722800005	-115.242402161
2343	2343	I6EDDi4-Eq_XlFghcDCUhw	Las Vegas	NV	36.1189331996	-115.173751944
2344	2344	I6Xa5eF9Jv9VM6ms_dkY8A	Charlotte	NC	35.1169019184	-80.8563333246
2345	2345	I6__xsL6K_aGeEJbN4sMJg	Litchfield Park	AZ	33.4948424	-112.3391807
2346	2346	I6iOdOeu3MxxuG6gIhzodQ	Madison	WI	43.074135391800006	-89.4527987522
2347	2347	I779CNMLWhZu6BxkGfLvwQ	Chandler	AZ	33.3181078	-111.9693421
2348	2348	I7eqTdTmRTWYwF9HNZAHxw	Paradise Valley	AZ	33.5297921	-111.9275874
2349	2349	I81hDYqQjMaaE3p6KyRMJA	Willoughby	OH	41.6071362925	-81.4417659896
2350	2350	I8j1gHLKNJVN4dNVUOsedw	Las Vegas	NV	36.150704	-115.15304
2351	2351	I9nziYEw4YIFjr3ZDBpFog	Phoenix	AZ	33.49548	-112.063272
2352	2352	IALVdIEdp8n6aJed1hBGhg	Scottsdale	AZ	33.466193	-111.919829
2353	2353	IAbq5UuXX_hJbxTOB5suWQ	Cleveland	OH	41.5017456888	-81.68501345520001
2354	2354	IBGrQ6YUywBp1Hqu9c1LZQ	Pittsburgh	PA	40.446277190500005	-80.1809763831
2355	2355	IBKNR0-FL_Y5KzXqA1yS4A	Las Vegas	NV	36.0977765	-115.2975877
2356	2356	IBNWrN1k9E0E_bMcRD-GwA	Las Vegas	NV	36.126724635500004	-115.226203159
2357	2357	IBshKrdO914zw5sm8kgfPg	Gilbert	AZ	33.360832	-111.790056
2358	2358	ICUCAzUZFiWkYs7iCtNCQg	Charlotte	NC	35.210756	-80.855838
2359	2359	ICdoTODBaprN0UReete9VQ	Henderson	NV	36.003414165	-115.11751178700001
2360	2360	IDGcXSJ_Sks9SmKN2Uz0dQ	Edinburgh	EDH	55.9459225	-3.2017900000000004
2361	2361	IDIjbLpatjS3gSnliPxtoA	Charlotte	NC	35.18542120000001	-80.8809845
2362	2362	IDW4QFw-fN_wk81G9OV-Mg	Charlotte	NC	35.213744	-80.8262381
2363	2363	IE-FSNn9Zx9YFx3nJV4C1A	Montréal	QC	45.5025398	-73.5648813
2364	2364	IE0QRqaUSW51RmShZ9dX1Q	Charlotte	NC	35.2326781	-80.8460822
2365	2365	IEVrILZ7bkuJMYKsbAfWaQ	Gilbert	AZ	33.335696899999995	-111.8208673
2366	2366	IF9C_h3NONhXZ7bbyhtnxA	Las Vegas	NV	36.1449617256	-115.204817983
2367	2367	IFXsOJvq8BaaLjGij639Ow	Charlotte	NC	35.152633	-80.828616
2368	2368	IFaRfrlwhQo4gILB0wmA-g	Twinsburg	OH	41.33134129999999	-81.46375859999998
2369	2369	IFj5l46-o-DWiJNexOAm3w	Henderson	NV	35.993777	-115.101582
2370	2370	IFvBnwcWJ54BgMzVnCxIrQ	Las Vegas	NV	36.2003923	-115.2819512
2371	2371	IGxxnH4Q2S2y_ZdFFW469w	Charlotte	NC	35.201089	-80.869566
2372	2372	IHNSikGzuGgI42DghQtL9Q	Mesa	AZ	33.4155396488	-111.796482017
2373	2373	IHTd_YRnlYzveZkoO104nA	Oregon	WI	42.9265482987	-89.3841487767
2374	2374	IHt79wxZHkD7QSzlDRDivw	Scarborough	ON	43.8136578	-79.2914218
2375	2375	IIUK1lz_1upqYtHu8ZuClA	Charlotte	NC	35.232204	-80.848589
2376	2376	IJGrBQyYpCBkbZx65H5J5g	Las Vegas	NV	36.02075794	-115.119166871
2377	2377	IJlEACzNH-i_6Ovppj1KSQ	Cleveland	OH	41.4799005	-81.7139834
2378	2378	IJx1rrQPU5vNxCgV3f4MYA	Scottsdale	AZ	33.475411	-111.925542
2379	2379	IL3qkg22Zb0s8B9aJYle9w	Coraopolis	PA	40.520363	-80.171706
2380	2380	ILHR4Kifn65EDM9f_OzwjA	Chandler	AZ	33.3210148	-111.9132064
2381	2381	ILa-Xv5-h23A9OMrYK17oQ	Madison	WI	43.107431	-89.3636588
2382	2382	IMLrj2klosTFvPRLv56cng	Las Vegas	NV	36.160577	-115.292996
2383	2383	IOEGLxXwCNiq4P-U359D7Q	Las Vegas	NV	36.1385152	-115.2843553
2384	2384	IOQ7hWDbdzZgOSr2sDELoQ	Strongsville	OH	41.310364	-81.81721280000002
2385	2385	IQVka-wzJmN3jw2W70aCzw	Phoenix	AZ	33.5820709	-112.0114578
2386	2386	IRIlwpomRvnXvpkeaGaM2A	Montréal	QC	45.521106	-73.575346
2387	2387	IRbgMt0cVuzK1KSppU16_Q	Las Vegas	NV	36.12687800000001	-115.165747
2388	2388	IS_IWMsFRJii__17LsP1Og	Henderson	NV	36.0302908	-115.03000159999998
2389	2389	ISgQ4us3LMZ78l1LOG_14A	Scottsdale	AZ	33.4922033	-111.92409170000002
2390	2390	ITOa1olD2HTgEVOnH8zVog	Chandler	AZ	33.305134	-111.909124
2391	2391	IT_4EEIbv6Ox1jBRMyE7pg	Las Vegas	NV	36.117981581100004	-115.155438561
2392	2392	IUTU_8qM7M8j9A1TbmMjYA	Tempe	AZ	33.4153291	-111.9185086
2393	2393	IUtjbbqQ6jUSi4t2jjgYRA	Toronto	ON	43.677638	-79.35009790000002
2394	2394	IUywieKL-xOm3tFJEY8fOw	Pittsburgh	PA	40.4407162341	-80.0025793678
2395	2395	IVnGPHdTyu_GbLo9mXj98w	Las Vegas	NV	36.127704971	-115.224054037
2396	2396	IWN2heYitkg-D4UdqfxcMA	Las Vegas	NV	36.112279	-115.172397
2397	2397	IWNbZymAICpqSgBvl2EVzg	Madison	WI	43.0749396	-89.3872597
2398	2398	IXUwuNjy707wJNW2U4sRVg	Mesa	AZ	33.436137	-111.716897
2399	2399	IXXERocY1bqGwRllcy8J2w	Madison	WI	43.0838052	-89.37681090000002
2400	2400	IY8vqMRhDrQLGh_9XV7KPQ	Glendale	AZ	33.57043	-112.1523535
2401	2401	IYpaW7h8aPYKIK84_ZKMIg	Cleveland	OH	41.5002431224	-81.68305758390001
2402	2402	IZGiXMg13LvEqm8IGE_Gag	Fairview Park	OH	41.4607072	-81.8515886
2403	2403	IZUDXIq5SULhQ5RGLCdB7g	Phoenix	AZ	33.6581174219	-111.931956288
2404	2404	IZivKqtHyz4-ts8KsnvMrA	Las Vegas	NV	36.1270199715	-115.20964399
2405	2405	IZrGUQHkxOxyDmifE6p7bw	Henderson	NV	36.069794	-115.070596
2406	2406	I_a74zmgR-X03LsKISWPcg	Phoenix	AZ	33.5095292	-112.06095790000002
2407	2407	Iam7tYWhssw_rscSBkeRIQ	Pittsburgh	PA	40.405245	-80.018538
2408	2408	Ib2-QQytp9eqwaOgY_zeYw	Madison	WI	43.0984345318	-89.36446666719999
2409	2409	IbRnltutQjHRIQJ4UQUL4g	Toronto	ON	43.6548008	-79.401059
2410	2410	IbiPt7jzF8Wsu82nHXaJPA	Las Vegas	NV	36.1316910159	-115.207329198
2411	2411	Ibp4hEKSE8JaX9OvfEiFqg	Toronto	ON	43.6561503	-79.4026923
2412	2412	IcSr0gUNSgVvjsgqSEKnbw	Scottsdale	AZ	33.5670808	-111.9242929
2413	2413	IdMz94Qd1DkpdYlD1O-5rw	Saint-Laurent	QC	45.51361729999999	-73.6814823
2414	2414	IdNMRM2U4GK7zbsD7R2BWA	Phoenix	AZ	33.6394534	-112.1232346
2415	2415	If8BMnK0BFY213rOtxs9Yg	Toronto	ON	43.6822185	-79.42396190000002
2416	2416	IfKJC-1YOcDjpP2Toy0NTg	Fitchburg	WI	43.01488870000001	-89.4810989
